gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,customerID
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7665-TOALD
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,0112-QWPNC
female,1.0,Yes,No,College,2.0,Retired,100–150k,0324-BRPCJ
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2777-PHDEI
female,0.0,No,No,College,1.0,Self-employed,60–100k,5640-CAXOA
female,0.0,Yes,No,College,2.0,Self-employed,100–150k,2235-EZAIK
female,0.0,No,No,College,1.0,Self-employed,60–100k,3847-BAERP
male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,1196-AMORA
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4282-YMKNA
female,0.0,,Yes,College,3.0,Employed,60–100k,1453-RZFON
female,0.0,No,No,College,1.0,Retired,100–150k,8263-OKETD
female,0.0,No,No,College,1.0,Self-employed,60–100k,0670-KDOMA
female,0.0,No,No,Bachelor,1.0,Retired,>150k,2476-YGEFM
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8687-BAFGU
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0641-EVBOJ
female,0.0,No,No,Bachelor,2.0,Retired,>150k,0829-XXPLX
,0.0,No,Yes,Bachelor,2.0,Retired,>150k,9974-JFBHQ
male,0.0,No,No,College,1.0,Self-employed,60–100k,5356-RHIPP
female,0.0,No,No,College,2.0,Self-employed,60–100k,6624-JDRDS
male,0.0,Yes,No,College,2.0,Employed,60–100k,0608-JDVEC
male,0.0,No,No,College,1.0,Self-employed,100–150k,9780-FKVVF
male,0.0,Yes,Yes,College,3.0,Employed,60–100k,1919-RTPQD
male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,5214-NLTIT
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,3345-PBBFH
female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,5055-BRMNE
female,1.0,Yes,No,College,2.0,Retired,100–150k,9189-JWSHV
female,0.0,Yes,No,,2.0,Retired,>150k,2190-PHBHR
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,2650-GYRYL
male,0.0,No,No,College,1.0,Self-employed,60–100k,0746-JTRFU
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,5208-FVQKB
female,0.0,No,No,College,1.0,Self-employed,100–150k,7184-LRUUR
female,0.0,No,No,Bachelor,1.0,Retired,>150k,6627-CFOSN
male,0.0,No,No,College,1.0,Self-employed,60–100k,3982-JGSFD
female,0.0,Yes,Yes,College,2.0,Employed,60–100k,1574-DYCWE
male,0.0,Yes,No,College,3.0,Self-employed,,7247-XOZPB
female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,2466-FCCPT
male,,Yes,No,Bachelor,2.0,Self-employed,>150k,6211-WWLTF
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4826-TZEVA
male,0.0,No,No,College,1.0,Self-employed,60–100k,6016-NXBNJ
male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,9138-EFSMO
male,1.0,Yes,No,College,2.0,Retired,100–150k,0576-WNXXC
male,0.0,No,Yes,College,3.0,Self-employed,100–150k,4632-XJMEX
male,1.0,Yes,No,College,2.0,Retired,100–150k,8910-LEDAG
female,1.0,Yes,No,College,3.0,Retired,100–150k,3452-GWUIN
male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,2716-GFZOR
male,0.0,Yes,Yes,College,2.0,Employed,60–100k,3724-UCSHY
male,0.0,No,Yes,College,1.0,Self-employed,60–100k,8626-XHBIE
male,0.0,No,No,College,1.0,Self-employed,60–100k,4628-CTTLA
male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,3192-LNKRK
female,0.0,No,No,College,1.0,Employed,60–100k,4439-YRNVD
female,0.0,No,,College,1.0,Self-employed,60–100k,2876-VBBBL
female,,No,No,College,1.0,Self-employed,60–100k,6834-NXDCA
male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,2208-UGTGR
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,3005-TYFRD
female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,8670-MEFCP
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,3079-BCHLN
female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,7777-UNYHB
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5597-GLBUC
male,1.0,No,No,College,1.0,Retired,100–150k,7278-CKDNC
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2748-MYRVK
female,1.0,No,No,HighSchool,2.0,Retired,60–100k,8450-UYIBU
female,0.0,No,No,College,1.0,Self-employed,100–150k,2969-VAPYH
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4822-YCXMX
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7181-OQCUT
female,0.0,No,No,College,2.0,Self-employed,100–150k,8474-UMLNT
male,0.0,Yes,No,,2.0,Self-employed,>150k,9821-POOTN
male,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,3836-FZSDJ
female,0.0,No,No,College,1.0,Self-employed,60–100k,9142-XMYJH
male,0.0,Yes,No,College,2.0,Employed,60–100k,6559-ILWKJ
male,1.0,Yes,No,College,2.0,Retired,100–150k,0187-QSXOE
female,1.0,No,No,College,2.0,Retired,60–100k,7733-UDMTP
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,2649-HWLYB
male,0.0,No,No,College,1.0,Employed,60–100k,5214-CHIWJ
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4229-CZMLL
female,1.0,No,No,Bachelor,1.0,Retired,>150k,6904-JLBGY
male,0.0,No,No,College,1.0,Self-employed,60–100k,2465-BLLEU
male,0.0,No,No,College,1.0,Self-employed,60–100k,1685-VAYJF
male,0.0,Yes,Yes,College,3.0,Employed,60–100k,8874-EJNSR
female,1.0,No,No,College,1.0,Retired,100–150k,6917-YACBP
male,0.0,No,No,College,1.0,Self-employed,100–150k,5049-MUBWG
male,1.0,No,No,College,1.0,Retired,60–100k,4223-WOZCM
female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0769-MURVM
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,9253-VIFJQ
male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,7030-FZTFM
male,0.0,No,No,Bachelor,1.0,Retired,>150k,9741-YLNTD
male,1.0,No,No,HighSchool,1.0,Retired,60–100k,5917-RYRMG
female,0.0,Yes,No,College,2.0,Self-employed,100–150k,5120-ZBLAI
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,1194-BHJYC
female,0.0,No,No,Bachelor,1.0,Retired,>150k,3663-MITLP
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,0906-QVPMS
male,0.0,No,No,College,1.0,,60–100k,9025-ZRPVR
female,0.0,No,No,College,1.0,Employed,60–100k,1905-OEILC
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,7858-GTZSP
female,0.0,No,No,College,2.0,Self-employed,60–100k,3285-UCQVC
male,0.0,Yes,Yes,College,3.0,Employed,60–100k,6248-BSHKG
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,4685-TFLLS
male,0.0,No,Yes,College,3.0,Employed,60–100k,3470-BTGQO
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1209-VFFOC
male,1.0,No,No,College,1.0,Retired,100–150k,8224-DWCKX
female,1.0,No,No,HighSchool,1.0,Retired,60–100k,5482-PLVPE
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,4553-DVPZG
female,1.0,No,No,College,1.0,Retired,100–150k,4902-OHLSK
male,0.0,No,Yes,College,1.0,Employed,60–100k,6917-IAYHD
male,1.0,Yes,No,College,2.0,Retired,100–150k,0495-ZBNGW
female,0.0,No,No,,1.0,Employed,60–100k,8620-RJPZN
male,0.0,No,Yes,Bachelor,2.0,Retired,>150k,7572-KPVKK
female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,2642-MAWLJ
female,1.0,No,No,Bachelor,1.0,Retired,>150k,2357-COQEK
female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,7103-ZGVNT
female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,3737-GCSPV
female,0.0,Yes,No,Bachelor,,Retired,>150k,2027-WKXMW
male,0.0,No,No,College,1.0,Self-employed,60–100k,7137-NAXML
male,0.0,No,No,College,2.0,Self-employed,60–100k,2428-ZMCTB
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,2961-VNFKL
female,1.0,No,No,College,1.0,Retired,100–150k,1768-HNVGJ
female,0.0,Yes,Yes,College,2.0,Employed,60–100k,6963-KQYQB
female,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,5934-RMPOV
female,0.0,Yes,Yes,College,2.0,Employed,60–100k,1207-BLKSA
male,0.0,Yes,No,Bachelor,4.0,Retired,>150k,nan
female,0.0,No,No,College,1.0,Self-employed,100–150k,8316-BBQAY
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1166-PQLGG
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,3146-JTQHR
female,0.0,No,Yes,College,1.0,Employed,60–100k,4291-YZODP
male,1.0,No,No,College,3.0,Retired,100–150k,4395-PZMSN
female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,6427-FEFIG
female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,0017-IUDMW
male,0.0,No,No,College,2.0,Self-employed,60–100k,8706-HRADD
male,0.0,Yes,No,College,2.0,Retired,100–150k,9955-QOPOY
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,4385-ZKVNW
female,1.0,Yes,Yes,College,3.0,Retired,60–100k,5446-DKWYW
male,1.0,No,No,Bachelor,2.0,Retired,>150k,2034-CGRHZ
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5797-APWZC
female,0.0,No,No,College,1.0,Self-employed,60–100k,3683-QKIUE
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4228-ZGYUW
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,9031-ZVQPT
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2990-IAJSV
male,1.0,Yes,No,College,2.0,Retired,100–150k,8107-KNCIM
male,,No,No,College,1.0,Self-employed,60–100k,9027-YFHQJ
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5176-LDKUH
male,0.0,Yes,Yes,College,4.0,Employed,60–100k,4644-OBGFZ
male,0.0,No,No,College,2.0,Self-employed,60–100k,7926-IJOOU
male,0.0,No,No,Bachelor,1.0,Retired,>150k,6480-YAGIY
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4029-HPFVY
female,0.0,Yes,No,College,3.0,Employed,60–100k,7602-DBTOU
male,0.0,Yes,No,College,2.0,Employed,60–100k,5345-BMKWB
female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,3519-ZKXGG
male,0.0,Yes,Yes,College,7.0,Self-employed,100–150k,5457-COLHT
male,0.0,Yes,Yes,Bachelor,5.0,Self-employed,100–150k,6416-TVAIH
female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,5451-YHYPW
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5108-ADXWO
male,0.0,No,No,College,1.0,Self-employed,100–150k,7998-WNZEM
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3066-RRJIO
female,0.0,Yes,No,College,2.0,Self-employed,100–150k,4664-NJCMS
female,0.0,No,No,College,1.0,Employed,60–100k,0307-BCOPK
female,1.0,Yes,No,College,2.0,Retired,100–150k,7629-WFGLW
female,0.0,No,No,College,2.0,Self-employed,60–100k,2542-HYGIQ
male,0.0,No,No,College,1.0,Self-employed,100–150k,6715-OFDBP
male,0.0,Yes,Yes,College,2.0,Employed,60–100k,5016-LIPDW
male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,6481-LXPWL
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1567-DSCIC
female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,2150-UWTFY
female,0.0,No,No,College,1.0,Employed,60–100k,6124-ACRHJ
female,0.0,No,Yes,College,2.0,Retired,100–150k,9362-MWODR
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,9975-GPKZU
male,0.0,Yes,Yes,College,3.0,Employed,60–100k,9625-RZFUK
male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,5153-LXKDT
male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,5161-UBZXI
female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,1020-JPQOW
female,0.0,,Yes,College,3.0,Self-employed,100–150k,7919-ZODZZ
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0565-JUPYD
female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,6867-ACCZI
female,0.0,No,No,College,2.0,Self-employed,60–100k,5939-XAIXZ
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,9054-FOWNV
male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,2683-BPJSO
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,2157-MXBJS
female,0.0,Yes,No,College,4.0,Self-employed,60–100k,8207-VVMYB
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,9732-EQMWY
female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,9360-AHGNL
female,0.0,No,No,College,1.0,Self-employed,60–100k,1087-UDSIH
male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,5269-NRGDP
male,0.0,No,No,College,1.0,Self-employed,60–100k,6195-MELTI
male,1.0,No,No,College,2.0,Retired,60–100k,5485-WUYWF
female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,2121-JAFOM
female,1.0,No,No,Bachelor,1.0,Retired,>150k,8818-DOPVL
male,1.0,Yes,No,College,2.0,Retired,100–150k,2632-UCGVD
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5445-PZWGX
female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,1227-UDMZR
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5198-HQAEN
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,9170-CCKOU
female,0.0,Yes,No,College,2.0,Self-employed,>150k,2167-FQSTQ
female,0.0,Yes,Yes,College,2.0,Employed,60–100k,2819-GWENI
male,0.0,Yes,No,College,3.0,Self-employed,60–100k,1043-YCUTE
female,0.0,No,No,Bachelor,1.0,Retired,>150k,3814-MLAXC
male,0.0,No,No,College,1.0,Self-employed,60–100k,3572-UUHRS
female,0.0,No,No,College,1.0,Self-employed,60–100k,2692-PFYTJ
female,,No,No,College,1.0,Self-employed,60–100k,1226-UDFZR
female,0.0,No,No,College,2.0,Self-employed,60–100k,5955-EPOAZ
female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,6821-JPCDC
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,8815-LMFLX
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,9135-HSWOC
male,0.0,No,No,College,1.0,Self-employed,60–100k,8582-KRHPJ
female,0.0,Yes,Yes,,3.0,Self-employed,>150k,5811-IWXYM
male,1.0,Yes,No,College,2.0,Retired,100–150k,7044-YAACC
female,1.0,No,No,College,1.0,Retired,100–150k,8189-XRIKE
male,0.0,Yes,Yes,College,5.0,Self-employed,100–150k,1506-YJTYT
male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,4123-DVHPH
female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,6425-YQLLO
male,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,5442-UTCVD
female,0.0,No,No,College,1.0,Employed,60–100k,2228-BZDEE
female,0.0,Yes,Yes,College,3.0,Employed,60–100k,7734-DBOAI
female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,2789-CZANW
female,1.0,No,No,College,1.0,Retired,100–150k,2091-RFFBA
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,2114-MGINA
female,0.0,No,No,Bachelor,1.0,Retired,>150k,7596-LDUXP
male,1.0,Yes,No,College,2.0,Retired,60–100k,3740-RLMVT
female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,4489-SNOJF
female,0.0,No,No,College,1.0,Self-employed,100–150k,nan
male,0.0,No,No,College,1.0,Employed,60–100k,5651-CPDND
female,1.0,No,No,College,1.0,Retired,60–100k,2186-QZEYA
female,0.0,No,No,College,1.0,Self-employed,60–100k,1131-ALZWV
male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,7729-XBTWX
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9134-WYRVP
female,0.0,Yes,No,College,2.0,Employed,60–100k,3284-SVCRO
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,9732-OUYRN
female,0.0,Yes,No,College,3.0,Self-employed,60–100k,0559-CKHUS
male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,2931-SVLTV
female,1.0,No,No,College,1.0,Retired,100–150k,6899-PPEEA
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7504-UWHNB
female,0.0,No,No,College,2.0,Self-employed,60–100k,2582-FFFZR
male,0.0,No,No,College,1.0,Retired,100–150k,8908-NMQTX
female,0.0,No,No,College,1.0,Self-employed,60–100k,2187-LZGPL
male,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,1431-AIDJQ
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6288-LBEAR
male,1.0,No,No,Bachelor,1.0,Retired,>150k,4597-NUCQV
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9019-QVLZD
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8413-YNHNV
female,0.0,No,Yes,College,1.0,Self-employed,60–100k,5808-TOTXO
male,0.0,No,No,College,1.0,Retired,100–150k,4369-NYSCF
male,0.0,No,No,Bachelor,1.0,Retired,>150k,6333-YDVLT
male,0.0,Yes,No,College,2.0,Employed,60–100k,5324-KTGCG
female,1.0,No,No,College,2.0,Retired,100–150k,5599-HVLTW
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7394-LWLYN
female,0.0,No,,Bachelor,1.0,Self-employed,>150k,3707-LRWZD
male,0.0,No,No,College,1.0,Self-employed,100–150k,6873-UDNLD
male,0.0,No,No,College,2.0,Self-employed,60–100k,2700-LUEVA
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1455-ESIQH
female,0.0,No,No,Bachelor,3.0,Self-employed,>150k,0958-YHXGP
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,1101-SSWAG
female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,2979-SXESE
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4013-TLDHQ
male,0.0,No,No,College,1.0,Self-employed,60–100k,5743-KHMNA
female,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,4194-FJARJ
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5325-UWTWJ
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3969-GYXEL
female,1.0,No,No,College,1.0,Retired,100–150k,9208-OLGAQ
female,1.0,No,No,Bachelor,1.0,Retired,>150k,3244-CQPHU
female,1.0,No,No,College,2.0,Retired,100–150k,2674-MLXMN
male,1.0,No,No,HighSchool,1.0,Retired,60–100k,9708-HPXWZ
male,0.0,Yes,No,College,-,Self-employed,100–150k,6992-TKNYO
male,0.0,No,Yes,College,2.0,Self-employed,60–100k,4468-YDOVK
male,1.0,No,No,HighSchool,1.0,Retired,,3754-DXMRT
female,1.0,No,No,College,1.0,Retired,60–100k,5792-JALQC
female,1.0,No,No,College,1.0,Retired,100–150k,7130-VTEWQ
female,0.0,No,No,College,1.0,Self-employed,100–150k,2200-DSAAL
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,4302-ZYFEL
female,0.0,Yes,No,College,2.0,Retired,100–150k,9351-LZYGF
female,0.0,No,No,Bachelor,3.0,Retired,>150k,4366-CTOUZ
female,0.0,No,No,College,1.0,Self-employed,60–100k,6121-VZNQB
male,1.0,Yes,No,College,3.0,Retired,100–150k,7903-CMPEY
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,1518-OMDIK
female,0.0,No,No,College,1.0,Employed,60–100k,6671-NGWON
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,0595-ITUDF
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6996-KNSML
male,0.0,No,No,College,1.0,Self-employed,60–100k,1955-IBMMB
female,0.0,Yes,No,College,3.0,Self-employed,60–100k,0096-BXERS
female,0.0,No,No,College,2.0,Employed,60–100k,3806-YAZOV
female,0.0,Yes,No,College,4.0,Self-employed,60–100k,7998-ZLXWN
male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,6253-WRFHY
female,0.0,No,No,Bachelor,2.0,Retired,>150k,9133-AYJZG
male,1.0,Yes,No,College,2.0,Retired,100–150k,nan
male,0.0,No,No,College,2.0,Self-employed,100–150k,8680-CGLTP
female,0.0,Yes,No,College,3.0,Self-employed,60–100k,8430-TWCBX
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5018-GWURO
female,0.0,No,No,,1.0,Retired,100–150k,6741-QRLUP
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,4737-HOBAX
male,1.0,Yes,Yes,College,4.0,Retired,100–150k,0537-QYZZN
male,1.0,Yes,No,College,2.0,Retired,60–100k,3340-QBBFM
female,1.0,No,No,College,2.0,Retired,100–150k,1704-NRWYE
male,0.0,No,No,College,1.0,Employed,60–100k,2592-SEIFQ
female,0.0,Yes,No,College,3.0,Self-employed,100–150k,8200-KLNYW
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,3372-CDXFJ
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,4781-ZXYGU
female,0.0,Yes,Yes,College,2.0,Employed,60–100k,7632-YUTXB
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,2718-YSKCS
male,0.0,No,No,Bachelor,1.0,Retired,>150k,9896-UYMIE
female,0.0,No,No,Bachelor,1.0,Retired,>150k,0853-NWIFK
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,8212-CRQXP
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,6980-CDGFC
female,0.0,Yes,No,Bachelor,2.0,Retired,60–100k,7691-XVTZH
female,,Yes,Yes,College,4.0,Employed,60–100k,2520-SGTTA
female,1.0,No,No,College,1.0,Retired,100–150k,7481-ATQQS
female,1.0,No,No,HighSchool,1.0,Retired,60–100k,2277-VWCNI
male,0.0,Yes,No,College,3.0,Self-employed,100–150k,1088-CNNKB
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,8642-GVWRF
male,0.0,No,No,College,1.0,Self-employed,60–100k,1930-BZLHI
male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,3400-ESFUW
male,0.0,No,Yes,College,1.0,Self-employed,60–100k,5868-YTYKS
female,0.0,No,No,College,2.0,Employed,60–100k,3525-DVKFN
male,0.0,,No,Bachelor,1.0,Retired,>150k,1482-OXZSY
male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0377-JBKKT
female,0.0,No,No,College,1.0,Self-employed,100–150k,5778-BVOFB
male,0.0,Yes,Yes,College,3.0,Employed,60–100k,3373-YZZYM
female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,2057-ZBLPD
male,0.0,No,No,College,1.0,Self-employed,100–150k,0228-MAUWC
female,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,5502-RLUYV
male,1.0,No,No,HighSchool,2.0,Retired,60–100k,0023-HGHWL
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,7663-YJHSN
male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,4915-BFSXL
female,0.0,No,No,Bachelor,2.0,Retired,>150k,3086-RUCRN
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,5215-LNLDJ
female,1.0,Yes,Yes,Bachelor,2.0,Retired,>150k,7576-JMYWV
male,0.0,No,No,College,1.0,Self-employed,60–100k,9039-RBEEE
female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,0257-KXZGU
male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,1307-ATKGB
male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,8417-FMLZI
female,0.0,No,No,College,1.0,Retired,100–150k,3714-XPXBW
male,0.0,No,Yes,College,3.0,Employed,60–100k,1850-AKQEP
female,0.0,Yes,Yes,College,3.0,Retired,100–150k,2824-DXNKN
male,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,5227-JSCFE
female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,0848-ZGQIJ
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,3621-CHYVB
male,0.0,No,No,College,1.0,Self-employed,60–100k,8042-RNLKO
female,1.0,No,No,College,1.0,,100–150k,1792-UXAFY
female,0.0,No,Yes,College,2.0,Employed,60–100k,5372-FBKBN
male,0.0,Yes,No,College,2.0,Retired,100–150k,0420-TXVSG
female,0.0,Yes,No,College,3.0,Retired,100–150k,6217-TOWGS
male,0.0,No,Yes,Bachelor,4.0,Self-employed,>150k,0515-YPMCW
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,0378-XSZPU
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1045-LTCYT
male,-,No,No,College,1.0,Self-employed,100–150k,1544-JJMYL
male,0.0,Yes,No,Bachelor,4.0,Self-employed,>150k,4636-JGAAI
male,0.0,No,No,Bachelor,1.0,Retired,>150k,6874-SGLHU
male,0.0,No,No,College,1.0,Retired,100–150k,5951-AOFIH
male,0.0,No,Yes,College,2.0,Employed,60–100k,4729-XKASR
male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,3059-NGMXB
female,0.0,No,Yes,Bachelor,1.0,,>150k,8652-YHIYU
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5278-PNYOX
male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,5449-FIBXJ
female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,3486-HOOGQ
female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,5061-PBXFW
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8630-FJLIB
male,0.0,No,No,College,1.0,Self-employed,60–100k,3891-NLXJB
,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4749-OJKQU
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0577-WHMEV
male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,5453-AXEPF
female,0.0,No,Yes,College,1.0,Self-employed,100–150k,3639-XJHKQ
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,3716-LRGXK
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,2263-SFSQZ
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,9950-MTGYX
male,0.0,No,No,College,2.0,Self-employed,100–150k,3397-AVTKU
male,0.0,Yes,No,College,2.0,Employed,60–100k,4825-FUREZ
male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,9837-BMCLM
female,0.0,No,No,College,1.0,Employed,60–100k,2672-OJQZP
female,0.0,No,No,College,2.0,Employed,60–100k,0137-UDEUO
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3134-DSHVC
male,1.0,No,Yes,College,1.0,Retired,100–150k,6161-UUUTA
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,7821-DPRQE
female,1.0,No,No,College,2.0,Retired,100–150k,6543-XRMYR
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2001-EWBQU
male,0.0,No,No,College,1.0,Self-employed,100–150k,4925-LMHOK
